id,no_of_bed,no_of_bath,neighbourhoodID,room_type_ID,price,number_of_reviews,rating,licenseID,calendar.count_demand
16929381,2,2,2,1,199,44,4.77,2,98
16934327,1,1,2,1,105,274,4.83,2,204
16947736,1,1,2,2,85,197,4.9,2,356
16960121,4,1.5,4,1,650,8,4.88,2,24
16973311,2,1,2,1,184,78,4.85,2,280
17075234,1,1,2,1,131,606,4.74,2,355
17195893,3,2,8,1,330,103,4.91,2,196
16458904,2,1,10,1,231,0,0,4,0
17256037,2,2.5,22,1,400,1,0,4,42
17282580,1,1,3,1,149,112,4.48,2,239
17302474,1,2,2,2,69,248,4.73,2,340
17331922,2,2,2,1,100,67,4.58,2,343
17347671,3,2.5,2,1,174,491,4.82,2,45
17383030,3,1,7,1,172,82,4.82,2,43
17404142,3,1,18,1,190,52,4.75,2,208
17404753,2,1,11,1,220,60,4.77,2,351
17408695,1,1,11,1,151,2,0,2,326
17438123,2,1,22,1,169,211,4.84,2,52
17494290,1,1,12,2,60,3,4,1,85
17497419,2,1,5,1,278,318,4.95,2,193
17517890,2,1,8,1,120,27,4.74,2,352
17546167,2,1.5,20,1,150,6,4.33,4,277
17580870,4,1,8,1,186,106,4.92,2,200
17611127,3,2,11,1,500,49,4.8,2,323
17640274,2,1,12,1,120,34,4.79,2,365
17649877,2,2,2,1,668,0,0,4,6
17655199,1,1,3,1,91,217,4.96,2,189
17683724,1,1,5,1,229,62,4.81,2,224
17703644,1,1,13,1,149,250,4.64,2,65
17714487,2,2,22,1,160,62,4.97,2,38
17733636,1,1,2,1,110,50,4.92,4,195
17734782,2,1,7,1,117,203,4.97,2,217
17738026,3,2,8,1,140,37,5,1,214
17767948,2,1,8,1,135,38,4.84,1,198
17878232,1,1,2,1,429,232,4.8,2,15
17891295,1,1,22,1,150,48,4.94,4,119
17906967,1,1,13,1,147,304,4.94,2,300
17911210,1,1,2,2,136,74,4.96,2,364
17980077,1,1,19,1,135,10,4.9,2,150
17994715,1,1,2,1,145,23,4.96,4,41
18058854,2,1,7,1,118,149,4.91,2,35
18062481,1,1,11,1,150,6,3,2,282
18063805,1,1.5,12,2,61,117,4.76,2,280
18076938,3,2,13,1,288,96,4.91,2,27
18089401,1,1,22,1,158,54,4.87,2,334
18141945,1,2,9,2,115,42,4.86,4,19
18152388,1,1,8,2,53,7,4.57,4,31
18273285,3,1,11,1,314,48,5,2,261
18339479,3,2,6,1,260,70,4.77,2,354
18344347,1,1,16,2,42,21,4.95,2,314
18357164,1,1,7,1,78,204,4.96,2,112
18397672,3,1,16,1,75,71,4.92,2,308
18424386,2,1,13,1,458,161,4.87,2,174
18465230,2,2,3,1,150,2,0,2,346
18487637,3,2,23,1,500,189,4.96,2,74
18503614,1,1,11,1,99,335,4.94,2,358
18504108,1,1,2,1,130,8,5,1,261
18508187,1,1,21,2,70,100,4.9,2,256
18523194,1,1,3,1,130,15,4.8,4,2
18523514,3,1,8,2,87,143,4.69,2,292
18525552,2,1,2,1,89,22,4.91,2,365
18527181,3,2,2,1,265,12,5,4,31
18551005,1,1,6,1,77,40,4.78,2,279
18581544,3,2,2,1,325,449,4.94,2,225
18328785,2,2.5,2,2,100,7,4.71,4,0
18617790,3,1,1,1,128,278,4.89,2,107
18657916,2,1,18,1,375,53,4.89,2,5
18707775,1,1,8,2,67,9,4.89,4,31
18735027,2,1,17,1,88,36,4.92,4,91
18736292,1,1,16,1,126,110,4.91,2,136
18773655,2,1,12,1,101,139,4.69,2,91
18795540,1,1.5,11,1,200,62,4.63,2,86
18809180,4,1,2,1,130,41,4.8,2,293
18812413,2,1,11,1,256,61,4.64,2,140
18829637,2,1,17,1,249,67,4.72,2,185
18878134,2,1,8,1,103,138,4.7,2,253
18879201,1,1,2,1,146,102,4.76,2,30
18894921,1,2,3,1,154,12,5,4,278
18897481,2,1,5,1,88,58,4.91,4,237
18913359,1,1,22,2,350,88,4.97,1,233
18913604,2,1,7,1,128,35,4.83,2,234
18917744,6,3,6,1,193,5,5,4,1
18933939,3,6,20,1,950,7,5,2,192
18946167,1,1,11,1,215,7,5,4,192
18972366,2,1,8,1,161,90,4.68,2,300
18980403,1,1,8,1,70,38,4.87,2,49
18980880,4,1,2,1,343,64,4.86,2,22
18993540,4,1,16,1,166,307,4.9,2,198
19000807,3,1,17,1,395,71,4.82,2,140
19019070,2,1,16,1,106,273,4.89,2,197
19022941,2,1,11,1,250,57,4.51,4,241
19035665,2,1.5,16,1,100,27,4.78,4,310
19055891,1,1,11,1,158,275,4.65,2,176
19057656,4,2,2,1,385,108,4.87,2,9
19070991,1,1,6,1,225,11,4.91,2,365
19071363,2,2,2,1,500,106,4.86,2,297
19073601,1,1,2,3,100,33,4.82,4,186
19094811,3,2,2,1,334,1,0,4,232
19118514,3,2,2,1,423,194,4.97,2,26
19138815,1,1,11,2,51,61,4.9,2,285
19144132,1,1,2,1,90,23,4.83,4,365
19162925,1,1,13,2,118,9,5,2,365
19199606,2,1,12,2,125,311,4.83,2,286
19209231,1,1,5,1,271,105,4.92,2,256
19211342,1,1,11,1,140,4,4.75,2,276
19227353,2,2,2,1,190,32,4.78,2,126
19251596,2,1,11,1,158,76,4.89,2,119
19271929,1,1,2,1,115,30,4.87,1,166
19274855,2,2.5,2,1,268,0,0,4,139
19298482,1,1,2,1,174,105,4.83,2,268
19332346,1,1,19,2,232,48,4.92,2,220
19388671,2,1,2,1,85,13,4.62,2,315
19406398,1,1,7,1,90,50,4.8,2,304
19434101,1,1,23,1,145,176,4.96,2,305
19437169,2,1,22,1,93,4,4.75,4,340
19471902,2,1,11,1,151,146,4.87,2,194
19555826,1,1,20,2,48,14,4.93,4,194
19676826,1,1,22,1,207,20,4.85,2,361
19697558,3,2.5,11,1,299,179,4.94,2,68
19744355,1,1,2,2,88,332,4.8,2,335
19762397,2,1,22,1,122,33,4.88,1,14
19802831,4,2.5,13,1,325,5,5,2,310
19805434,1,1,5,1,105,13,4.31,2,6
19832108,1,1,16,1,165,3,4.33,4,365
19859843,1,1,22,1,125,6,5,2,185
19862607,3,2,13,1,99,20,4.8,2,343
19879167,2,2,13,1,200,117,4.93,2,359
19893714,1,1,7,1,100,131,4.94,2,251
19925483,1,1,11,1,90,336,4.81,2,341
19931091,1,1,11,1,149,67,5,4,361
19931966,2,1,2,1,271,23,4.3,2,186
19946831,2,1,9,1,82,139,4.96,2,308
19949184,2,1,2,1,185,143,4.78,2,357
19984705,1,1,3,1,138,159,4.69,2,361
19995392,3,2.5,16,1,450,9,4.89,2,314
20090741,2,1,2,1,105,6,3.83,4,315
20095858,1,1,16,1,158,145,4.96,2,288
20136427,1,1,16,2,33,7,5,4,212
20215396,2,1,16,1,249,232,4.84,2,308
20216848,1,1,2,1,99,93,4.92,2,263
20235568,1,1,2,1,116,24,4.83,2,287
20307736,1,1,10,2,60,98,4.55,2,54
20361528,1,1,15,2,73,182,4.87,2,286
20366334,1,1,15,2,80,103,4.8,2,365
20426923,2,2,18,1,195,49,4.82,2,210
20436839,1,1,7,2,68,0,0,4,1
20457117,3,1,6,1,250,39,4.92,2,168
20473723,1,1,5,1,140,12,5,2,203
20073140,1,0,22,1,112,25,4.88,1,0
20498335,1,1,16,1,156,19,4.89,2,27
20506575,1,1,6,2,46,0,0,2,365
20536417,4,1,3,1,263,95,4.88,2,142
20555247,3,1,7,1,133,445,4.85,2,331
20559146,1,1,15,2,150,544,4.68,2,275
20586963,1,1,15,2,80,35,4.83,2,116
20623507,1,1,3,1,105,155,4.79,2,122
20634649,1,1,13,1,175,137,4.69,2,363
20697602,1,1.5,12,2,85,45,4.69,2,290
20698187,1,1,12,2,80,77,4.68,2,294
20698278,1,1,12,2,80,95,4.72,2,297
20699158,2,1,14,2,70,186,4.79,2,186
20726949,5,3,2,1,520,34,4.53,2,206
20730379,2,1,22,1,103,56,4.82,4,235
20733186,1,1,3,1,122,55,4.6,2,319
20747426,1,1,2,2,149,55,4.53,2,223
20747473,1,1,6,2,67,505,4.79,2,321
20761423,1,2,2,2,119,35,4.54,2,229
20773659,1,1,2,2,86,500,4.86,2,301
20798979,1,1,15,1,74,350,4.72,2,277
20799287,1,1,6,2,86,282,4.91,2,223
20856734,1,1,23,1,109,136,4.9,2,283
20864984,1,1,14,2,60,132,4.8,2,186
20873976,1,1,6,2,97,231,4.94,2,302
20913864,2,1,2,1,150,20,4.95,4,323
20980500,3,3.5,5,1,190,34,4.91,4,124
20642417,1,1,2,2,100,26,4.62,4,0
21002078,2,2,2,1,399,82,4.85,2,242
21030772,2,1,2,1,220,6,4.5,1,275
21045621,2,2,14,1,138,5,4.8,2,347
21066390,1,1,2,2,139,97,4.57,2,225
21097026,1,1,5,1,207,14,4.79,2,217
21100013,1,1,2,1,135,16,4.94,4,53
21112252,1,1,5,1,100,14,4.36,4,190
21128612,2,1,16,1,219,47,4.81,2,301
21137609,1,1,2,1,95,286,4.91,2,19
21140065,2,2,2,1,130,58,4.64,2,22
21142387,1,1,22,1,100,5,5,2,230
21162408,3,2.5,20,1,499,2,0,2,102
21163623,1,1,22,1,139,269,4.72,1,27
21188818,1,1,5,1,100,14,4.36,4,150
21250212,1,1,3,1,80,216,4.78,2,316
21264147,1,1,11,1,142,307,4.86,2,191
21276385,3,1,22,1,330,64,4.82,2,294
21298863,2,2,16,1,150,67,5,2,200
21344002,1,1,16,1,125,1,0,4,365
21356520,1,1,15,2,65,106,4.92,2,324
21363777,3,1,20,1,98,18,5,4,139
21409855,3,2,2,1,228,120,4.91,2,112
21412468,2,1,11,1,128,330,4.83,2,304
21412609,3,1,17,1,215,64,4.86,2,40
21487129,4,4,11,1,907,41,4.98,2,254
21504385,1,1,3,1,54,185,4.76,2,301
21150832,1,1.5,2,2,160,0,0,4,0
21527208,2,1.5,5,1,115,21,4.81,4,104
21532511,3,1,2,1,161,96,4.91,2,102
21536629,1,1,19,1,225,0,0,4,192
21549963,1,1,13,1,86,63,4.94,4,38
21550757,1,1,2,1,99,3,4.67,4,277
21567998,3,1,16,1,177,175,4.97,2,70
21577211,1,1,6,1,75,392,4.61,2,24
21581560,2,1,2,1,165,23,5,4,156
21607882,2,1,14,1,158,86,4.62,2,1
21613146,3,2.5,8,1,169,2,0,2,264
21643708,1,1,22,1,112,6,4.33,4,32
21666600,2,1,8,1,80,229,4.49,2,196
21699572,1,1,12,2,41,0,0,4,206
21701347,3,2,2,1,204,441,4.85,2,237
21752149,1,1,7,2,65,92,4.92,2,330
21817597,1,1,15,2,88,0,0,4,277
21853186,5,3.5,4,1,586,10,5,2,348
21879605,1,1,19,1,122,27,4.93,1,123
21908772,1,2,2,1,301,91,4.92,2,60
21912838,1,1,11,1,95,340,4.94,2,229
21949883,2,1,6,1,129,211,4.8,2,213
21984466,1,1,11,2,80,18,4.78,4,258
22032043,2,1,11,1,225,80,4.78,2,146
22036501,3,1,16,1,161,344,4.77,2,207
22049481,2,1,7,1,100,188,4.9,2,252
22059982,2,1,7,1,79,355,4.8,2,264
22102093,1,1,2,1,90,0,0,4,73
22228696,1,1,9,2,200,16,5,4,186
22231178,1,1,5,1,100,20,4.85,4,275
22251747,2,2,2,1,158,18,4.94,4,124
22295849,3,1,2,1,300,109,4.78,2,146
22298691,2,2,5,1,115,15,4,4,94
22298696,1,1,5,1,100,13,4.38,4,140
22310305,4,2,7,1,193,257,4.94,2,299
22324957,1,1,3,2,40,62,4.84,2,306
22326190,2,1,15,1,94,273,4.85,2,245
22340533,1,1,13,1,140,0,0,4,192
22377264,1,1,2,1,92,17,4.94,4,346
22389548,1,1,5,1,105,17,4.47,4,72
22391348,2,2,8,1,200,26,5,2,249
22422543,5,1,3,1,40,520,4.83,2,275
22434573,1,1,2,2,79,4,4.25,4,262
22505866,1,1,4,4,150,35,4.77,2,360
22519199,1,1,22,2,75,74,4.72,2,277
22551920,1,1,22,2,75,73,4.75,2,212
22569894,1,1,2,1,199,0,0,2,365
22131052,1,1,2,1,200,1,0,4,0
22573163,2,2,7,1,133,23,4.96,2,299
22654289,1,1,8,2,57,26,5,1,336
22659767,1,1,5,1,100,18,4.61,4,104
22659967,1,1,5,1,105,15,4.33,4,184
22660264,1,1,8,1,67,31,4.9,1,335
22692270,2,1,2,1,176,36,4.36,4,212
22696589,1,1,3,2,110,125,4.98,2,238
22698900,1,1,23,1,128,141,4.85,2,90
22702051,3,1,22,1,129,0,0,4,276
22718778,2,1,8,1,99,76,4.89,2,365
22729409,1,1,5,2,98,197,4.84,2,365
22754630,1,1,13,1,145,158,4.42,2,26
22850980,1,1,8,1,80,196,4.92,2,340
22903375,2,2,5,1,120,9,4.56,4,129
22905570,1,1,5,1,100,11,4.64,4,75
22925127,2,1,11,1,175,281,4.94,2,227
22943194,3,1,2,1,132,403,4.71,2,352
23002913,3,1.5,12,1,175,154,4.48,2,198
23003777,2,1,23,1,125,36,4.83,2,40
23065393,1,2,13,2,154,64,4.8,2,14
23111130,3,1,2,1,399,107,4.87,2,186
23121835,3,1,17,1,215,75,4.83,2,40
23125839,4,2,11,1,485,3,4.67,2,365
23125977,2,1,2,1,200,222,4.94,2,109
23126012,4,2.5,21,1,185,159,4.74,2,291
23144970,1,1,22,2,65,76,4.72,2,206
23161454,3,2,11,1,949,87,4.97,2,245
23172118,1,1,5,1,100,20,4.65,4,103
23188025,1,3,2,2,139,8,4.25,2,365
23205966,2,1,2,1,240,6,5,4,24
23237255,2,1,17,2,114,61,4.87,2,32
23241231,2,1,22,1,190,64,4.94,2,230
23274503,2,2,2,1,199,9,5,4,152
23305871,2,1,16,1,90,7,5,2,144
23340054,1,1,2,1,125,23,4.91,1,68
23370526,2,1,11,1,185,28,4.96,2,131
23432805,2,2,13,1,500,26,4.81,2,212
23467327,2,1,17,1,97,6,5,4,352
23481782,1,1,16,2,70,23,5,2,292
23482505,1,1,5,1,100,16,4.63,4,90
23482800,2,2,5,1,125,14,4.57,4,285
23485127,2,1,11,1,250,91,4.92,2,294
23487994,2,1,17,1,92,362,4.97,2,232
23502564,2,1.5,3,1,185,124,4.86,2,85
23507938,2,1,16,1,160,52,5,2,266
23528634,1,1,22,2,70,61,4.72,2,186
23547808,4,2,6,1,400,16,4.75,2,203
23559355,2,1,2,1,250,9,4.89,4,91
23576621,1,1,13,1,150,12,5,2,354
23578800,2,1,2,1,250,6,5,4,23
23593694,1,1,6,1,140,0,0,4,185
23615592,2,1,2,1,270,4,5,4,23
23615744,2,1,2,1,270,3,5,4,109
23615892,2,1,2,1,270,2,0,4,109
23616175,3,2,2,1,395,1,0,4,33
23631177,1,2,2,1,135,114,4.77,2,276
23667593,5,4,7,1,599,66,4.94,2,48
23773053,1,1,3,1,150,27,4.89,4,294
23800634,2,1,9,1,225,66,4.71,2,36
23822741,1,1,22,2,68,54,4.69,2,218
23862530,4,2.5,8,1,300,7,5,2,349
23885617,2,1,13,1,55,133,4.9,2,274
23902297,1,1,18,2,30,1,0,4,50
23916822,3,2.5,11,1,170,55,4.84,2,141
23976574,2,1,13,1,125,42,4.88,2,212
23546911,2,1.5,22,1,250,112,4.99,4,0
23976814,1,1,13,1,105,80,4.55,2,303
23991651,4,1,11,1,366,12,5,2,281
24066686,2,1.5,5,1,115,11,4.64,4,27
24066913,1,1,5,1,100,6,4.33,4,122
24119846,1,2,11,2,97,15,4.73,4,52
24134940,4,1.5,16,1,460,42,4.63,2,199
24140085,4,1.5,6,1,400,7,5,4,365
24160835,1,1,2,1,99,30,5,4,304
24167131,2,2,22,1,142,12,4.83,4,106
24183385,5,4.5,16,1,995,64,4.97,4,235
24183433,2,2,2,1,320,21,4.95,4,333
23769826,2,1,13,1,129,52,4.81,4,0
24185448,1,1,11,1,100,24,4.96,2,244
23771188,1,1,2,1,160,0,0,4,0
24250201,1,1,2,1,96,8,4.75,4,185
24253909,1,1.5,4,2,120,91,4.76,2,185
24265852,2,1,4,2,141,9,4.89,2,180
24310129,1,1,16,2,115,184,4.94,2,283
24313445,1,1,3,2,59,380,4.81,2,326
24337332,1,1,11,1,90,25,4.96,2,285
24358269,2,1,10,1,115,122,4.73,2,43
24372539,1,1,2,1,134,317,4.86,2,209
24377235,1,1,2,2,92,16,4.75,2,29
24379068,2,1,16,1,404,63,4.89,2,145
24379576,1,1,2,1,243,100,4.86,2,259
24396414,3,1,2,1,125,39,4.92,2,228
24448342,1,1,9,1,109,48,4.71,2,301
24450782,1,1,11,1,105,221,4.82,2,292
24454936,3,2.5,12,2,450,6,4.67,2,299
24455362,1,1,12,2,96,17,4.82,2,292
24474689,3,1.5,3,1,237,196,4.89,2,28
24501265,2,1,22,1,191,396,4.91,2,344
24503070,5,3.5,6,1,400,13,4.85,2,363
24528249,4,1,12,1,111,171,4.68,2,258
24559993,1,1,2,1,85,43,4.81,2,268
24561319,2,1,21,1,109,48,4.88,2,186
24646416,2,1,16,1,193,269,4.94,2,99
24653941,2,1,3,1,191,10,5,2,279
24699111,4,2,20,1,500,75,4.87,2,200
24703143,2,1,2,1,169,282,4.68,2,299
24755125,3,1.5,1,1,220,38,4.61,2,276
24756081,1,1,11,1,190,178,4.96,2,351
24759144,2,1,17,2,124,77,4.95,2,24
24809164,2,1,7,1,150,111,4.72,2,333
24835418,2,1,6,1,218,198,4.95,2,198
24896061,1,1,2,1,260,69,4.88,2,365
24918275,2,1.5,5,1,135,9,4.44,4,132
24946435,3,2,2,1,288,124,4.89,2,3
24946452,1,1,8,1,150,0,0,2,223
24961531,1,1,2,1,125,19,5,1,140
24968566,1,1,7,2,89,94,4.86,2,197
24972517,8,3.5,1,1,799,174,4.97,2,41
24983102,1,1,11,1,187,1,0,4,185
24993810,2,1,2,1,140,7,5,4,68
25015037,1,3,1,2,57,0,0,2,288
25074332,1,1,5,1,100,11,4.36,2,93
25076407,1,2,7,2,120,20,5,2,276
25087027,1,1,8,2,65,344,4.66,2,331
25102944,1,1,8,1,121,405,4.95,2,36
25129693,4,1,16,1,500,9,5,2,333
25142791,2,1,6,1,95,156,4.88,2,356
25157667,1,1,16,1,100,3,5,2,110
25166793,2,1,11,1,181,218,4.92,2,104
25168981,1,1,12,2,90,182,4.57,2,10
25181840,2,1,5,1,100,15,4.67,4,121
25193768,3,1,7,1,98,42,4.71,2,102
25216365,1,1,2,1,145,32,4.78,2,199
25234314,2,1,2,1,122,297,4.79,2,300
25256952,1,1,4,2,119,0,0,2,266
25270770,1,1,14,2,72,303,4.82,2,317
25314294,1,1,5,1,100,17,4.59,4,72
25320714,3,2.5,16,1,300,3,5,2,181
25346154,2,2,2,1,210,4,5,4,24
25352392,4,3,17,1,486,56,4.95,2,308
25369132,2,1,2,1,194,206,4.9,2,317
25412425,1,1,22,2,350,84,4.46,2,235
25432407,1,1,8,2,65,0,0,1,365
25492892,2,1.5,1,1,200,7,5,2,194
25514583,1,1,2,1,139,310,4.83,2,276
25549877,1,1,14,2,71,305,4.81,2,330
25618187,1,1,14,2,65,23,4.83,2,283
25670128,1,1,7,2,120,16,5,2,276
25670214,1,1,7,2,119,32,4.97,2,276
25731269,1,1,8,1,88,283,4.86,2,220
25747863,1,1,2,1,271,4,5,4,34
25751097,1,1,12,2,65,50,4.88,2,334
25752951,1,1,14,2,49,212,4.85,2,332
25831764,1,1,7,2,55,88,4.61,2,325
25895164,1,1,3,1,218,70,4.94,2,320
25943082,1,1,15,2,56,183,4.87,2,82
25943228,1,1,11,1,321,24,5,2,266
25947820,1,1,11,1,115,188,4.93,2,348
26007923,1,1,5,1,100,11,4.45,2,88
26034304,2,1.5,5,1,115,10,4.6,4,87
26043557,1,1,2,1,150,13,4.92,4,143
26058626,1,1,13,1,89,54,4.94,2,231
26193323,1,1,11,1,142,210,4.92,2,335
26231164,1,1,2,1,89,1,0,4,301
26235197,6,4,21,1,320,149,4.58,2,296
26284294,3,2,2,1,331,188,4.71,2,52
26295935,1,1,19,1,111,75,4.91,2,323
26305770,2,1,3,1,400,73,4.67,2,4
26306399,1,1,12,1,96,360,4.81,2,53
26312844,1,1,11,2,81,23,4.7,2,252
26342358,1,1,22,2,49,18,4.28,2,336
26365689,5,4,11,1,348,9,4.56,2,342
26367350,3,1,8,1,270,60,4.93,2,5
26396039,4,2.5,2,1,2113,0,0,2,186
26396221,2,2.5,2,1,834,1,0,2,186
26419301,1,1,5,1,100,8,4.63,4,121
26425408,5,1,16,1,375,15,4.8,2,359
26471674,1,1,14,2,55,18,4.22,4,301
26473360,1,1,2,1,125,78,4.53,2,304
26497482,3,1,15,1,150,82,4.89,2,80
26503859,3,3,6,1,240,11,5,2,365
26505492,1,1,14,2,40,14,4.21,2,257
26204770,1,1,2,2,52,119,4.78,2,0
26524234,1,1,11,1,116,367,4.79,2,277
26532098,3,1,10,1,220,21,4.76,2,19
26574530,2,1,3,1,149,292,4.79,2,199
26596904,2,1,2,2,169,8,4.75,2,224
26605128,2,1,13,1,85,97,4.97,2,294
26641669,1,1,22,1,393,135,4.62,2,186
26717650,2,2,2,1,750,1,0,2,277
26755517,1,1,2,1,235,37,4.97,2,256
26779568,1,1,5,1,100,14,4.79,4,99
26790723,2,1,7,1,209,223,4.92,2,14
26801360,1,1,7,2,58,82,4.39,2,264
26843460,1,1,5,1,189,52,4.94,2,32
26846418,2,2,2,1,300,203,4.71,2,211
26870031,2,2,11,1,189,24,4.92,2,101
26878524,2,1,2,1,150,108,4.78,2,167
26905511,3,1,6,1,84,300,4.91,2,255
26945692,1,1,7,2,52,41,4.56,2,235
26993575,2,1,2,1,450,0,0,1,365
27054773,2,1,8,1,139,60,4.85,2,230
27057251,1,1,21,1,94,104,4.71,2,263
27092584,3,2,22,1,293,226,4.85,2,344
27110258,2,1,3,1,154,97,4.79,2,73
27133016,1,1,11,2,121,74,4.65,2,218
27138486,2,1,8,1,92,181,4.8,2,295
27142122,5,2,6,1,275,10,5,2,365
27225802,1,1,2,1,125,6,4.67,4,80
27257931,1,1,2,1,301,8,3,2,277
27265522,1,1,13,2,76,120,4.9,2,10
27281997,3,3,20,1,175,1,0,4,192
27283748,1,1,13,1,150,105,4.91,2,358
27350645,1,1,2,1,231,12,4.75,4,365
27377931,1,1,3,1,100,227,4.68,2,296
27391721,1,1,2,1,236,38,4.95,2,347
27399165,1,1,19,1,108,264,4.78,4,290
27399318,3,1,22,2,90,19,5,4,365
27459230,1,1,9,1,232,95,4.96,2,283
27459578,1,1,2,1,245,1,0,4,365
27466923,2,2,2,1,250,2,0,4,55
27508424,2,1,15,1,83,44,4.76,2,18
27509280,2,1,15,2,44,38,4.66,2,353
27514047,4,1,16,2,107,42,4.6,2,164
27530828,1,1,16,2,107,33,4.64,2,165
27641406,2,2,2,1,677,0,0,4,139
27662224,3,1,17,1,216,82,4.8,2,282
27676888,1,1,2,1,151,124,4.84,2,343
27695390,4,3,16,1,650,5,5,2,347
27706117,4,2,15,1,249,203,4.91,2,132
27738173,1,2,11,2,156,9,5,2,365
27740401,3,1,8,1,114,356,4.78,2,285
27759917,2,2,20,1,122,30,4.87,2,204
27778807,1,1,5,2,400,33,4.88,2,365
27791241,3,2,22,1,234,50,4.9,2,29
27837513,1,1,16,2,85,60,4.98,2,325
27849505,1,1,16,2,83,34,4.97,2,276
27878050,1,1,13,1,73,74,4.58,2,171
27880864,3,1,22,1,120,6,5,2,365
27900319,2,2.5,11,1,460,64,4.78,2,115
27903066,2,1,3,1,162,165,4.78,2,166
28008912,3,2,20,1,115,114,4.65,2,364
28015083,1,1,16,1,100,49,4.94,2,338
28053100,1,1,16,1,106,142,4.86,2,358
28127771,3,2,20,1,160,11,4.82,2,337
28127976,1,1,2,1,236,33,4.82,2,360
28154661,2,1,2,1,155,15,4.73,4,224
28207765,1,1,11,1,95,24,4.83,4,258
28220710,1,1,15,2,50,18,4.89,2,357
28225952,1,1,12,2,80,42,4.88,2,299
28227836,2,2,2,1,203,4,5,2,358
28228002,2,1,13,1,128,13,5,4,149
28229609,1,1,8,1,105,67,4.99,2,341
28233949,3,1,10,1,237,12,4.17,2,365
28256722,2,1,7,1,140,43,4.58,2,95
28317472,2,2,3,1,170,14,4.93,2,224
28318264,1,1,2,1,110,237,4.66,2,212
28320956,1,1,16,1,92,199,4.77,2,53
28331525,2,1,16,1,200,113,4.94,2,358
28334569,2,1,3,1,170,171,4.9,2,204
28364428,1,1,2,1,95,12,4.25,4,200
28374232,1,1,2,1,107,14,5,4,252
28390229,2,1,6,1,94,3,4.33,2,365
28412613,1,1,16,1,140,194,4.75,2,243
28444036,1,1,6,1,147,211,4.98,2,31
28583815,2,1,8,1,104,200,4.86,2,343
28586415,2,1,7,1,264,25,4.92,2,365
28604839,2,1,3,1,115,4,4.75,2,146
28605400,2,2,2,1,199,2,0,4,365
28674567,2,2,2,1,204,285,4.9,2,153
28697899,4,2,15,1,303,420,4.91,2,62
28699576,2,2,11,1,180,6,4.83,4,21
28718335,1,1,4,1,150,4,5,4,365
28722085,12,6,14,1,1294,126,4.92,2,95
28722542,3,2,2,1,302,288,4.76,2,233
28740196,1,1,6,1,103,249,4.98,2,188
28760438,3,1,10,1,109,68,4.74,2,60
28873745,1,1,13,1,108,140,4.91,2,292
28910369,1,1,2,1,179,136,4.71,2,110
28955616,1,1,15,2,103,43,4.93,2,281
28986945,1,1,12,2,55,14,5,4,294
28987551,1,1,12,2,45,3,5,4,294
28987554,1,1,12,2,45,16,4.94,4,291
29015803,2,1,3,1,79,81,4.85,2,365
29038663,1,1,17,2,102,49,4.82,2,201
29038862,1,1,2,2,69,148,4.7,2,7
29075223,4,1,15,1,239,13,4.85,2,355
29131502,1,1,3,1,96,156,4.66,2,206
29149436,2,1,7,2,81,110,4.63,2,301
29177848,1,1,7,2,79,109,4.61,2,289
29184741,1,1,11,1,144,286,4.9,2,215
29187281,1,1,3,1,112,80,4.99,2,15
29238817,1,1,2,1,250,19,4.68,2,365
29266447,2,1,13,1,158,91,4.85,2,130
29279647,1,1,20,2,129,46,4.91,2,295
29346974,1,1,2,2,40,0,0,4,275
29393169,2,1,2,1,131,224,4.77,2,355
29462560,3,1,20,1,89,59,4.69,2,365
29548839,1,1,4,1,175,192,4.89,2,225
29593493,1,1,23,1,300,54,4.56,2,1
28934999,1,1,3,1,151,54,4.48,1,0
29679599,5,2,13,1,527,66,4.95,2,264
29703650,1,1,2,1,89,12,4.67,4,276
29765542,1,1,22,2,60,39,4.49,2,335
29780872,1,2,2,1,100,3,5,4,365
29795231,3,1,22,1,141,171,4.64,2,356
29799311,1,1,7,1,104,55,4.82,2,279
29802812,3,1,2,1,136,131,4.61,2,212
29802861,4,2.5,8,1,219,72,4.92,2,363
29803139,1,1,2,1,158,64,4.92,2,347
29806602,1,2,22,1,200,0,0,4,1
29826279,3,1,12,1,140,144,4.85,2,197
29900725,3,2.5,2,1,704,0,0,2,186
29987830,1,1,11,1,200,3,5,2,207
29998069,3,1,16,1,147,31,4.81,2,34
30012715,1,1,2,1,110,15,5,4,264
30013824,1,1,16,1,156,11,5,2,188
30014538,1,1,6,1,85,130,4.41,2,142
30051172,4,1,8,1,218,119,4.92,2,196
30069730,1,1,2,1,150,147,4.9,2,320
30112138,1,1,8,1,100,73,4.79,2,201
30133503,1,1,7,1,75,108,4.61,2,211
30180834,1,1,4,2,91,28,4.96,2,309
30204180,6,3,15,1,406,119,4.9,2,228
30213093,1,1,22,2,50,27,4.89,2,365
30229887,1,1,22,1,118,3,3.67,4,166
30238086,2,1,8,1,130,40,5,2,359
30270074,1,1,6,1,175,2,0,2,188
30318796,1,1,2,1,104,12,5,2,25
30322369,1,1,11,1,159,113,4.96,2,135
30345097,3,1,2,1,176,177,4.86,2,174
30346694,1,1,6,1,175,101,4.83,2,205
30346862,3,2,2,1,314,150,4.85,2,49
30371290,5,5,20,1,335,7,4.86,2,340
30373419,7,6,20,1,594,38,4.84,2,272
30431283,4,2,11,1,228,8,4.88,2,130
